CATEGORY,SUBCATEGORY,BRAND,PRODUCT DESCRIPTION,SERVICE DESCRIPTION,SERVICE CATEGORY,PRODUCT/SERVICE PART NUMBER, MSRP ,DIR Customer Discount % off MSRP, DIR Customer Price* ,AVERAGE BRAND DISCOUNT,Fortinet Discount Category,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiClient Enterprise Management Server License for 100 clients FortiClient Enterprise Management Server License subscription for 100 clients. Includes 24x7 support.,N/A,N/A,FC1-15-EMS01-158-02-12, $800.00 ,15.00%, $685.10 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiClient Enterprise Management Server License for 100 clients FortiClient Enterprise Management Server License subscription for 100 clients. Includes 24x7 support.,N/A,N/A,FC1-15-EMS01-158-02-36," $2,100.00 ",15.00%," $1,798.39 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiClient Enterprise Management Server License for 100 clients FortiClient Enterprise Management Server License subscription for 100 clients. Includes 24x7 support.,N/A,N/A,FC1-15-EMS01-158-02-60," $3,500.00 ",15.00%," $2,997.31 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiClient Telemetry License for 100 Clients Endpoint Telemetry & Compliance License subscription for 100 clients. Includes 24x7 support. 

Note1: Compatible with FortiOS 5.6 and above only; 

Note2: Refer to the FortiGate documentation for platform restriction and maximum license limit.",N/A,N/A,FC1-10-C1100-151-02-12, $300.00 ,15.00%, $256.91 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiClient Telemetry License for 100 Clients Endpoint Telemetry & Compliance License subscription for 100 clients. Includes 24x7 support. 

Note1: Compatible with FortiOS 5.6 and above only; 

Note2: Refer to the FortiGate documentation for platform restriction and maximum license limit.",N/A,N/A,FC1-10-C1100-151-02-36, $787.50 ,15.00%, $674.40 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiClient Telemetry License for 100 Clients Endpoint Telemetry & Compliance License subscription for 100 clients. Includes 24x7 support. 

Note1: Compatible with FortiOS 5.6 and above only; 

Note2: Refer to the FortiGate documentation for platform restriction and maximum license limit.",N/A,N/A,FC1-10-C1100-151-02-60," $1,312.50 ",15.00%," $1,123.99 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiClient SSO License for FortiAuthenticator,N/A,N/A,FCC-FAC2K-LIC," $1,995.00 ",15.00%," $1,708.47 ",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiClient SSO License for FortiAuthenticator FortiAuthenticator FortiClient SSO Mobility Agent License for 10,000 FortiClient connections (does not includee FortiClient Endpoint Control License for FortiGate)",N/A,N/A,FCC-FAC10K-LIC," $6,995.00 ",15.00%," $5,990.34 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiClient SSO License for FortiAuthenticator FortiAuthenticator FortiClient SSO Mobility Agent License for unlimited FortiClient connections(does not include FortiClient Endpoint Control License for FortiGate),N/A,N/A,FCC-FACUNL-LIC," $9,995.00 ",15.00%," $8,559.47 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiGate-VM00,N/A,N/A,FG-VM00," $1,250.00 ",15.00%," $1,070.47 ",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FVM00-929-02-12, $500.00 ,15.00%, $428.19 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FVM00-929-02-36," $1,312.50 ",15.00%," $1,123.99 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FVM00-929-02-60," $2,187.50 ",15.00%," $1,873.32 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM00-956-02-12, $687.50 ,15.00%, $588.76 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM00-956-02-36," $1,804.69 ",15.00%," $1,545.49 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM00-956-02-60," $3,007.81 ",15.00%," $2,575.81 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM00-963-02-12, $812.50 ,15.00%, $695.80 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM00-963-02-36," $2,132.81 ",15.00%," $1,826.49 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM00-963-02-60," $3,554.69 ",15.00%," $3,044.15 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM00-872-02-12," $1,000.00 ",15.00%, $856.38 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM00-872-02-36," $2,625.00 ",15.00%," $2,247.98 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM00-872-02-60," $4,375.00 ",15.00%," $3,746.64 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM00-975-02-12," $1,125.00 ",15.00%, $963.42 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM00-975-02-36," $2,953.13 ",15.00%," $2,528.99 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM00 Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM00-975-02-60," $4,921.88 ",15.00%," $4,214.97 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiCloud Analysis and 1 Year Log Retention,N/A,N/A,FC-10-FVM00-131-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiCloud Analysis and 1 Year Log Retention,N/A,N/A,FC-10-FVM00-131-02-36, $656.25 ,15.00%, $562.00 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiCloud Analysis and 1 Year Log Retention,N/A,N/A,FC-10-FVM00-131-02-60," $1,093.75 ",15.00%, $936.66 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,"FortiGate-VM00 FortiSandbox Cloud, including Virus Outbreak and Content Disarm & Reconstruct Service",N/A,N/A,FC-10-FVM00-123-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,"FortiGate-VM00 FortiCASB SaaS-only Service, Includes 25 users",N/A,N/A,FC-10-FVM00-185-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,"FortiGate-VM00 FortiGuard Antivirus, Botnet IP/Domain and Mobile Malware Service",N/A,N/A,FC-10-FVM00-100-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiGuard IPS Service,N/A,N/A,FC-10-FVM00-108-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiGuard Web Filtering Service,N/A,N/A,FC-10-FVM00-112-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiGuard Industrial Security Service,N/A,N/A,FC-10-FVM00-159-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM00 FortiGuard Security Rating Service,N/A,N/A,FC-10-FVM00-175-02-12, $250.00 ,15.00%, $214.09 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 8x5 FortiCare Contract,Software Maintenance ,FC-10-FVM00-851-02-12, $187.50 ,15.00%, $160.57 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 8x5 FortiCare Contract,Software Maintenance ,FC-10-FVM00-851-02-36, $492.19 ,15.00%, $421.50 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 8x5 FortiCare Contract,Software Maintenance ,FC-10-FVM00-851-02-60, $820.31 ,15.00%, $702.49 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 24x7 FortiCare Contract,Software Maintenance ,FC-10-FVM00-248-02-12, $250.00 ,15.00%, $214.09 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 24x7 FortiCare Contract,Software Maintenance ,FC-10-FVM00-248-02-36, $656.25 ,15.00%, $562.00 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 24x7 FortiCare Contract,Software Maintenance ,FC-10-FVM00-248-02-60," $1,093.75 ",15.00%, $936.66 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 FortiCare 360 Contract (24x7 FortiCare plus Advanced Support ticket handling & Health Check Monthly Reports; Collector included with Setup & Administration),Software Maintenance ,FC-10-FVM00-281-02-12, $375.00 ,15.00%, $321.14 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 FortiCare 360 Contract (24x7 FortiCare plus Advanced Support ticket handling & Health Check Monthly Reports; Collector included with Setup & Administration),Software Maintenance ,FC-10-FVM00-281-02-36, $984.38 ,15.00%, $843.00 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM00 FortiCare 360 Contract (24x7 FortiCare plus Advanced Support ticket handling & Health Check Monthly Reports; Collector included with Setup & Administration),Software Maintenance ,FC-10-FVM00-281-02-60," $1,640.63 ",15.00%," $1,404.99 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiGate-VM01,N/A,N/A,FG-VM01," $3,675.00 ",15.00%," $3,147.18 ",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FVM01-929-02-12," $1,470.00 ",15.00%," $1,258.87 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FVM01-929-02-36," $3,858.75 ",15.00%," $3,304.54 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FVM01-929-02-60," $6,431.25 ",15.00%," $5,507.56 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM01-956-02-12," $2,021.25 ",15.00%," $1,730.95 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM01-956-02-36," $5,305.78 ",15.00%," $4,543.74 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM01-956-02-60," $8,842.97 ",15.00%," $7,572.90 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM01-963-02-12," $2,388.75 ",15.00%," $2,045.67 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM01-963-02-36," $6,270.47 ",15.00%," $5,369.87 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FVM01-963-02-60," $10,450.78 ",15.00%," $8,949.79 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM01-872-02-12," $2,940.00 ",15.00%," $2,517.74 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM01-872-02-36," $7,717.50 ",15.00%," $6,609.07 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM01-872-02-60," $12,862.50 ",15.00%," $11,015.12 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM01-975-02-12," $3,307.50 ",15.00%," $2,832.46 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM01-975-02-36," $8,682.19 ",15.00%," $7,435.21 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01 Enterprise Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FVM01-975-02-60," $14,470.31 ",15.00%," $12,392.01 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM01 FortiCloud Analysis and 1 Year Log Retention,N/A,N/A,FC-10-FVM01-131-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM01 FortiCloud Analysis and 1 Year Log Retention,N/A,N/A,FC-10-FVM01-131-02-36," $1,929.38 ",15.00%," $1,652.27 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,FortiGate-VM01 FortiCloud Analysis and 1 Year Log Retention,N/A,N/A,FC-10-FVM01-131-02-60," $3,215.63 ",15.00%," $2,753.79 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,"FortiGate-VM01 FortiSandbox Cloud, including Virus Outbreak and Content Disarm & Reconstruct Service",N/A,N/A,FC-10-FVM01-123-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,SaaS,Fortinet,"FortiGate-VM01 FortiCASB SaaS-only Service, Includes 65 users",N/A,N/A,FC-10-FVM01-185-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,"FortiGate-VM01 FortiGuard Antivirus, Botnet IP/Domain and Mobile Malware Service",N/A,N/A,FC-10-FVM01-100-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiGate-VM01 FortiGuard IPS Service,N/A,N/A,FC-10-FVM01-108-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiGate-VM01 FortiGuard Web Filtering Service,N/A,N/A,FC-10-FVM01-112-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiGate-VM01 FortiGuard Industrial Security Service,N/A,N/A,FC-10-FVM01-159-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiGate-VM01 FortiGuard Security Rating Service,N/A,N/A,FC-10-FVM01-175-02-12, $735.00 ,15.00%, $629.44 ,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 8x5 FortiCare Contract,Software Maintenance ,FC-10-FVM01-851-02-12, $551.25 ,15.00%, $472.08 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 8x5 FortiCare Contract,Software Maintenance ,FC-10-FVM01-851-02-36," $1,447.03 ",15.00%," $1,239.20 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 8x5 FortiCare Contract,Software Maintenance ,FC-10-FVM01-851-02-60," $2,411.72 ",15.00%," $2,065.34 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 24x7 FortiCare Contract,Software Maintenance ,FC-10-FVM01-248-02-12, $735.00 ,15.00%, $629.44 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 24x7 FortiCare Contract,Software Maintenance ,FC-10-FVM01-248-02-36," $1,929.38 ",15.00%," $1,652.27 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 24x7 FortiCare Contract,Software Maintenance ,FC-10-FVM01-248-02-60," $3,215.63 ",15.00%," $2,753.79 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 FortiCare 360 Contract (24x7 FortiCare plus Advanced Support ticket handling & Health Check Monthly Reports; Collector included with Setup & Administration),Software Maintenance ,FC-10-FVM01-281-02-12," $1,102.50 ",15.00%, $944.15 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 FortiCare 360 Contract (24x7 FortiCare plus Advanced Support ticket handling & Health Check Monthly Reports; Collector included with Setup & Administration),Software Maintenance ,FC-10-FVM01-281-02-36," $2,894.06 ",15.00%," $2,478.40 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiGate-VM01 FortiCare 360 Contract (24x7 FortiCare plus Advanced Support ticket handling & Health Check Monthly Reports; Collector included with Setup & Administration),Software Maintenance ,FC-10-FVM01-281-02-60," $4,823.44 ",15.00%," $4,130.67 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiGate-VM01V,N/A,N/A,FG-VM01V," $1,650.00 ",15.00%," $1,413.02 ",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FG1VM-929-02-12, $660.00 ,15.00%, $565.21 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FG1VM-929-02-36," $1,732.50 ",15.00%," $1,483.67 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V Threat Protection (24x7 FortiCare plus Application Control, IPS, AV)",Software Maintenance  + Subscription,FC-10-FG1VM-929-02-60," $2,887.50 ",15.00%," $2,472.78 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FG1VM-956-02-12, $907.50 ,15.00%, $777.16 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FG1VM-956-02-36," $2,382.19 ",15.00%," $2,040.05 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V UTM Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FG1VM-956-02-60," $3,970.31 ",15.00%," $3,400.07 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FG1VM-963-02-12," $1,072.50 ",15.00%, $918.46 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FG1VM-963-02-36," $2,815.31 ",15.00%," $2,410.96 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V UTM Protection (24x7 FortiCare plus Application Control, IPS, AV, Web Filtering and Antispam Services)",Software Maintenance  + Subscription,FC-10-FG1VM-963-02-60," $4,692.19 ",15.00%," $4,018.27 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FG1VM-872-02-12," $1,320.00 ",15.00%," $1,130.42 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FG1VM-872-02-36," $3,465.00 ",15.00%," $2,967.34 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,"FortiGate-VM01V Enterprise Protection (8x5 FortiCare plus Application Control, IPS, AV, Web Filtering, Antispam, FortiSandbox Cloud)",Software Maintenance  + Subscription,FC-10-FG1VM-872-02-60," $5,775.00 ",15.00%," $4,945.57 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
